rank,id,piece,count,share,is_byte_fallback
3579,3812,▁समझौते,142,0.00002558,0
3580,3854,▁नोएडा,142,0.00002558,0
3581,3588,▁नियुक्ति,142,0.00002558,0
3582,3611,▁कालेज,141,0.00002540,0
3583,3580,▁शीत,141,0.00002540,0
3584,3653,▁धूम,140,0.00002522,0
3585,3835,▁लापरवाही,140,0.00002522,0
3586,3778,▁रकम,140,0.00002522,0
3587,3898,▁पुण्य,140,0.00002522,0
3588,3825,▁राजपूत,140,0.00002522,0
3589,3837,ist,140,0.00002522,0
3590,3776,▁मैनेजमेंट,139,0.00002504,0
3591,3759,▁यूनिट,139,0.00002504,0
3592,3853,▁बचपन,139,0.00002504,0
3593,3809,▁आत्महत्या,139,0.00002504,0
3594,3656,प्रीत,139,0.00002504,0
3595,3732,▁महात्मा,139,0.00002504,0
3596,3864,▁आरंभ,139,0.00002504,0
3597,3651,एसआई,138,0.00002486,0
3598,3915,▁विटामिन,138,0.00002486,0
3599,3847,▁अस्तित्व,137,0.00002468,0
3600,3878,▁समझौता,137,0.00002468,0
3601,3744,▁यूरोपीय,137,0.00002468,0
3602,3761,▁धरती,136,0.00002450,0
3603,3833,योजक,136,0.00002450,0
3604,3866,▁मिसाइल,136,0.00002450,0
3605,3849,▁कर्तव्य,135,0.00002432,0
3606,3914,▁हस्ताक्षर,135,0.00002432,0
3607,3884,▁उत्सव,134,0.00002414,0
3608,3876,▁विस्फोट,134,0.00002414,0
3609,3852,▁अध्याय,133,0.00002396,0
3610,3911,▁बुनियादी,133,0.00002396,0
3611,3762,ुद्दीन,133,0.00002396,0
3612,3897,▁तुम्हारी,133,0.00002396,0
3613,3909,▁चपेट,132,0.00002378,0
3614,3856,िंदर,131,0.00002360,0
3615,3894,▁चंडीगढ़,131,0.00002360,0
3616,3881,▁उद्यम,131,0.00002360,0
3617,3907,▁विद्रोह,131,0.00002360,0
3618,3903,▁कच्चे,130,0.00002342,0
3619,3859,▁तालाब,130,0.00002342,0
3620,3647,▁स्वर्ग,130,0.00002342,0
3621,3858,▁कागज,130,0.00002342,0
3622,3691,▁उत्कृष्ट,130,0.00002342,0
3623,3758,▁निम्न,130,0.00002342,0
3624,3845,▁भीषण,129,0.00002324,0
3625,3632,▁गणेश,129,0.00002324,0
3626,3793,▁संभावित,128,0.00002306,0
3627,3740,ांश,128,0.00002306,0
3628,3547,▁इंडेक्स,127,0.00002288,0
3629,3743,▁ग्रीन,127,0.00002288,0
3630,3843,▁अत्यधिक,127,0.00002288,0
3631,3815,▁बनर्जी,127,0.00002288,0
3632,3889,▁शिल्प,127,0.00002288,0
3633,3811,▁यातायात,126,0.00002270,0
3634,3877,▁सेल्सियस,126,0.00002270,0
3635,3919,▁निर्मल,125,0.00002252,0
3636,3784,▁पुराना,125,0.00002252,0
3637,3924,•,125,0.00002252,0
3638,3827,छात्राओं,125,0.00002252,0
3639,178,<0xAE>,125,0.00002252,1
3640,3834,▁निम्नलिखित,124,0.00002234,0
3641,3694,▁गेहूं,124,0.00002234,0
3642,3902,▁कैबिनेट,124,0.00002234,0
3643,3692,▁अनुवाद,124,0.00002234,0
3644,3917,पंथ,123,0.00002216,0
3645,2734,्‍,123,0.00002216,0
3646,3912,▁छुट्टी,122,0.00002198,0
3647,3922,ळ,121,0.00002180,0
3648,3820,▁आदित्यनाथ,121,0.00002180,0
3649,3879,हाइड्र,120,0.00002162,0
3650,3828,▁ख़बर,120,0.00002162,0
3651,3848,▁रमेश,119,0.00002144,0
3652,3904,श्रुत,119,0.00002144,0
3653,3697,▁चर्च,118,0.00002126,0
3654,3807,▁पैमाने,118,0.00002126,0
3655,3855,▁शपथ,117,0.00002108,0
3656,3678,▁संशोधन,117,0.00002108,0
3657,3798,▁अफगानिस्तान,116,0.00002090,0
3658,3882,▁ड्यूटी,116,0.00002090,0
3659,3533,▁परमाणु,116,0.00002090,0
3660,3918,▁मछली,115,0.00002072,0
3661,3790,▁वाक्य,115,0.00002072,0
3662,3929,م,115,0.00002072,0
3663,3891,▁लंदन,114,0.00002054,0
3664,3455,▁उपन्यास,114,0.00002054,0
3665,3851,▁विनोद,111,0.00002000,0
3666,3425,▁निफ्टी,110,0.00001982,0
3667,3734,▁अक्षर,110,0.00001982,0
3668,3850,▁कंप्यूटर,110,0.00001982,0
3669,3921,Q,109,0.00001964,0
3670,132,<0x80>,108,0.00001946,1
3671,3977,ञ,108,0.00001946,0
3672,3880,▁आतंकी,105,0.00001892,0
3673,223,<0xDB>,105,0.00001892,1
3674,3910,▁श्रीवास्तव,104,0.00001874,0
3675,3939,ر,104,0.00001874,0
3676,3802,▁झील,102,0.00001838,0
3677,170,<0xA6>,100,0.00001802,1
3678,3926,о,97,0.00001747,0
3679,3925,#,95,0.00001711,0
3680,144,<0x8C>,94,0.00001693,1
3681,3932,و,93,0.00001675,0
3682,3933,ي,91,0.00001639,0
3683,212,<0xD0>,88,0.00001585,1
3684,3928,q,87,0.00001567,0
3685,3971,‘,86,0.00001549,0
3686,180,<0xB0>,84,0.00001513,1
3687,133,<0x81>,81,0.00001459,1
3688,3942,ه,80,0.00001441,0
3689,221,<0xD9>,78,0.00001405,1
3690,3956,ع,76,0.00001369,0
3691,2316,▁स्टोरीज,75,0.00001351,0
3692,3945,ب,75,0.00001351,0
3693,230,<0xE2>,73,0.00001315,1
3694,169,<0xA5>,68,0.00001225,1
3695,3947,ऩ,66,0.00001189,0
3696,3957,‌,62,0.00001117,0
3697,182,<0xB2>,60,0.00001081,1
3698,179,<0xAF>,60,0.00001081,1
3699,3934,а,58,0.00001045,0
3700,3936,е,58,0.00001045,0
3701,3951,ऱ,57,0.00001027,0
3702,231,<0xE3>,57,0.00001027,1
3703,222,<0xDA>,57,0.00001027,1
3704,3960,[,56,0.00001009,0
3705,173,<0xA9>,55,0.00000991,1
3706,198,<0xC2>,55,0.00000991,1
3707,3944,>,53,0.00000955,0
3708,184,<0xB4>,53,0.00000955,1
3709,3931,и,53,0.00000955,0
3710,3966,س,52,0.00000937,0
3711,3949,ॐ,51,0.00000919,0
3712,3938,н,51,0.00000919,0
3713,3963,د,50,0.00000901,0
3714,213,<0xD1>,49,0.00000883,1
3715,181,<0xB1>,47,0.00000847,1
3716,3959,ت,47,0.00000847,0
3717,199,<0xC3>,46,0.00000829,1
3718,3948,т,46,0.00000829,0
3719,3952,~,44,0.00000793,0
3720,172,<0xA8>,44,0.00000793,1
3721,145,<0x8D>,44,0.00000793,1
3722,3984,ح,44,0.00000793,0
3723,3981,أ,44,0.00000793,0
3724,3943,`,43,0.00000775,0
3725,150,<0x92>,43,0.00000775,1
3726,185,<0xB5>,41,0.00000739,1
3727,3969,ف,41,0.00000739,0
3728,3973,ق,40,0.00000721,0
3729,163,<0x9F>,39,0.00000703,1
3730,194,<0xBE>,39,0.00000703,1
3731,134,<0x82>,36,0.00000649,1
3732,3937,…,36,0.00000649,0
3733,195,<0xBF>,35,0.00000631,1
3734,210,<0xCE>,35,0.00000631,1
3735,153,<0x95>,34,0.00000613,1
3736,3941,с,34,0.00000613,0
3737,3940,॒,33,0.00000595,0
3738,3968,ऍ,32,0.00000576,0
3739,186,<0xB6>,32,0.00000576,1
3740,3965,},31,0.00000558,0
3741,138,<0x86>,31,0.00000558,1
3742,3946,р,31,0.00000558,0
3743,190,<0xBA>,31,0.00000558,1
3744,3962,&,30,0.00000540,0
3745,3950,॑,30,0.00000540,0
3746,175,<0xAB>,30,0.00000540,1
3747,187,<0xB7>,30,0.00000540,1
3748,3978,<,30,0.00000540,0
3749,171,<0xA7>,29,0.00000522,1
3750,158,<0x9A>,29,0.00000522,1
3751,3970,ك,29,0.00000522,0
3752,168,<0xA4>,28,0.00000504,1
3753,140,<0x88>,27,0.00000486,1
3754,141,<0x89>,27,0.00000486,1
3755,3958,л,27,0.00000486,0
3756,183,<0xB3>,26,0.00000468,1
3757,200,<0xC4>,26,0.00000468,1
3758,3961,к,26,0.00000468,0
3759,3953,в,25,0.00000450,0
3760,165,<0xA1>,24,0.00000432,1
3761,192,<0xBC>,24,0.00000432,1
3762,3999,₹,23,0.00000414,0
3763,136,<0x84>,23,0.00000414,1
3764,176,<0xAC>,22,0.00000396,1
3765,137,<0x85>,22,0.00000396,1
3766,164,<0xA0>,22,0.00000396,1
3767,3980,·,21,0.00000378,0
3768,193,<0xBD>,21,0.00000378,1
3769,3979,я,21,0.00000378,0
3770,135,<0x83>,20,0.00000360,1
3771,3954,‍,20,0.00000360,0
3772,3955,ङ,19,0.00000342,0
3773,143,<0x8B>,19,0.00000342,1
3774,3994,ج,19,0.00000342,0
3775,3974,д,19,0.00000342,0
3776,139,<0x87>,18,0.00000324,1
3777,167,<0xA3>,18,0.00000324,1
3778,188,<0xB8>,17,0.00000306,1
3779,152,<0x94>,17,0.00000306,1
3780,189,<0xB9>,17,0.00000306,1
3781,3976,●,16,0.00000288,0
3782,3967,\,16,0.00000288,0
3783,166,<0xA2>,16,0.00000288,1
3784,146,<0x8E>,16,0.00000288,1
3785,243,<0xEF>,15,0.00000270,1
3786,234,<0xE6>,15,0.00000270,1
3787,3972,м,15,0.00000270,0
3788,3992,×,14,0.00000252,0
3789,3995,й,14,0.00000252,0
3790,160,<0x9C>,14,0.00000252,1
3791,191,<0xBB>,13,0.00000234,1
3792,174,<0xAA>,13,0.00000234,1
3793,3982,п,13,0.00000234,0
3794,3988,ы,13,0.00000234,0
3795,98,<0x5E>,12,0.00000216,1
3796,244,<0xF0>,12,0.00000216,1
3797,3975,у,12,0.00000216,0
3798,3983,ı,12,0.00000216,0
3799,3986,া,11,0.00000198,0
3800,233,<0xE5>,11,0.00000198,1
3801,149,<0x91>,10,0.00000180,1
3802,201,<0xC5>,10,0.00000180,1
3803,3997,з,10,0.00000180,0
3804,155,<0x97>,10,0.00000180,1
3805,3996,్,9,0.00000162,0
3806,3990,{,8,0.00000144,0
3807,151,<0x93>,7,0.00000126,1
3808,142,<0x8A>,7,0.00000126,1
3809,161,<0x9D>,7,0.00000126,1
3810,229,<0xE1>,7,0.00000126,1
3811,3991,ة,7,0.00000126,0
3812,157,<0x99>,6,0.00000108,1
3813,148,<0x90>,6,0.00000108,1
3814,211,<0xCF>,6,0.00000108,1
3815,147,<0x8F>,5,0.00000090,1
3816,156,<0x98>,5,0.00000090,1
3817,232,<0xE4>,5,0.00000090,1
3818,208,<0xCC>,4,0.00000072,1
3819,159,<0x9B>,4,0.00000072,1
3820,177,<0xAD>,4,0.00000072,1
3821,235,<0xE7>,4,0.00000072,1
3822,237,<0xE9>,4,0.00000072,1
3823,205,<0xC9>,4,0.00000072,1
3824,154,<0x96>,3,0.00000054,1
3825,215,<0xD3>,3,0.00000054,1
3826,207,<0xCB>,3,0.00000054,1
3827,162,<0x9E>,2,0.00000036,1
3828,241,<0xED>,1,0.00000018,1
3829,214,<0xD2>,1,0.00000018,1
3830,236,<0xE8>,1,0.00000018,1
