rank,id,piece,count,share,is_byte_fallback
1924,2654,ङ्गा,502,0.00010011,0
1925,2134,▁मिनेटमा,502,0.00010011,0
1926,2203,▁मिति,502,0.00010011,0
1927,2346,▁सम्बन्धमा,499,0.00009951,0
1928,2172,▁सचेत,499,0.00009951,0
1929,2124,▁यू,499,0.00009951,0
1930,2240,▁ओभर,499,0.00009951,0
1931,2269,▁नेतृत्वको,498,0.00009931,0
1932,1939,▁सञ्चालक,497,0.00009911,0
1933,2222,▁लिएका,497,0.00009911,0
1934,3037,▁घो,496,0.00009891,0
1935,1987,▁टोलीले,496,0.00009891,0
1936,2591,▁पुर,495,0.00009871,0
1937,1928,▁चरण,495,0.00009871,0
1938,2041,▁नजिक,495,0.00009871,0
1939,2293,▁पसल,495,0.00009871,0
1940,2411,▁परिणाम,494,0.00009851,0
1941,1867,▁लगानीकर्ता,494,0.00009851,0
1942,2154,▁त्यस्तो,493,0.00009831,0
1943,2490,नीय,493,0.00009831,0
1944,1763,ाइन,493,0.00009831,0
1945,2048,▁साँझ,493,0.00009831,0
1946,2123,▁मापदण्ड,492,0.00009811,0
1947,2458,▁कार,492,0.00009811,0
1948,2198,▁अझ,492,0.00009811,0
1949,2190,▁साना,492,0.00009811,0
1950,2218,3,491,0.00009792,0
1951,2669,▁कला,491,0.00009792,0
1952,2046,▁बढ्ने,491,0.00009792,0
1953,1999,▁उनीहरुले,491,0.00009792,0
1954,2429,▁मधेस,491,0.00009792,0
1955,2287,▁पहिरो,491,0.00009792,0
1956,2028,▁शहर,491,0.00009792,0
1957,2005,▁खण्ड,490,0.00009772,0
1958,2299,फे,490,0.00009772,0
1959,2086,▁श्रम,490,0.00009772,0
1960,2519,▁स्या,490,0.00009772,0
1961,2205,▁यता,490,0.00009772,0
1962,2529,सके,489,0.00009752,0
1963,2326,▁एक्स,489,0.00009752,0
1964,2023,▁विराटनगर,489,0.00009752,0
1965,2220,▁जुट,488,0.00009732,0
1966,2197,▁त्यसैगरी,488,0.00009732,0
1967,2274,▁ट्या,488,0.00009732,0
1968,2029,▁कडा,487,0.00009712,0
1969,1937,▁छिन्,487,0.00009712,0
1970,2118,▁बुद्ध,487,0.00009712,0
1971,2032,▁सरकारलाई,487,0.00009712,0
1972,2155,▁निकाल,486,0.00009692,0
1973,2076,▁धारणा,486,0.00009692,0
1974,2276,▁सम्पत्ति,486,0.00009692,0
1975,1811,▁कलाकार,485,0.00009672,0
1976,2176,▁प्रत्यक्ष,484,0.00009652,0
1977,2512,▁सिट,484,0.00009652,0
1978,2534,▁भनी,483,0.00009632,0
1979,2623,द्द,482,0.00009612,0
1980,2270,▁रात,482,0.00009612,0
1981,2514,िटी,482,0.00009612,0
1982,1965,▁“,481,0.00009592,0
1983,2403,▁छौँ,481,0.00009592,0
1984,2358,▁भएन,481,0.00009592,0
1985,2207,▁नियुक्त,481,0.00009592,0
1986,2192,▁लिमिटेड,481,0.00009592,0
1987,2062,▁भौतिक,480,0.00009572,0
1988,2639,▁सब,480,0.00009572,0
1989,2372,▁तल,479,0.00009552,0
1990,2308,▁हक,479,0.00009552,0
1991,2057,वाह,479,0.00009552,0
1992,2337,▁तय,479,0.00009552,0
1993,2435,▁हुनुहुन्छ,479,0.00009552,0
1994,2175,▁जसमा,478,0.00009532,0
1995,2103,▁सहभागिता,478,0.00009532,0
1996,2851,▁यौन,477,0.00009512,0
1997,2131,▁तरिका,477,0.00009512,0
1998,2242,देव,477,0.00009512,0
1999,2376,िँदै,477,0.00009512,0
2000,2374,▁हटाउन,476,0.00009492,0
2001,1842,▁पीडित,476,0.00009492,0
2002,2515,▁चलाउन,476,0.00009492,0
2003,2371,▁संसार,476,0.00009492,0
2004,2491,k,475,0.00009472,0
2005,2050,▁मन्त्रालयका,475,0.00009472,0
2006,2150,▁अर्,475,0.00009472,0
2007,2265,▁प्रधान,475,0.00009472,0
2008,2217,▁फैल,475,0.00009472,0
2009,1992,▁चरणमा,475,0.00009472,0
2010,2644,िँदा,475,0.00009472,0
2011,2355,▁विधि,475,0.00009472,0
2012,2262,▁लामा,475,0.00009472,0
2013,2339,▁निश्चित,474,0.00009453,0
2014,2351,▁भट्टराई,474,0.00009453,0
2015,2149,▁कित्ता,473,0.00009433,0
2016,2189,▁दिनुभयो,472,0.00009413,0
2017,2323,▁तहमा,471,0.00009393,0
2018,2164,▁गतिविधि,471,0.00009393,0
2019,2384,▁हस्ताक्षर,471,0.00009393,0
2020,2674,क्षक,471,0.00009393,0
2021,2361,▁विज्ञान,471,0.00009393,0
2022,1963,▁अनुगमन,470,0.00009373,0
2023,2022,▁एम,470,0.00009373,0
2024,2389,▁कप,470,0.00009373,0
2025,2178,▁बग,470,0.00009373,0
2026,2302,▁माध्यम,470,0.00009373,0
2027,2088,▁यात्रु,470,0.00009373,0
2028,1730,ानी,469,0.00009353,0
2029,1943,▁भूकम्प,469,0.00009353,0
2030,2336,▁एसिया,468,0.00009333,0
2031,3346,भक्त,468,0.00009333,0
2032,2366,er,467,0.00009313,0
2033,2003,कर्मी,467,0.00009313,0
2034,1975,▁प्राविधिक,467,0.00009313,0
2035,2136,एफ,467,0.00009313,0
2036,2264,▁तथ्यांक,467,0.00009313,0
2037,2442,त्री,467,0.00009313,0
2038,2292,▁सन्दर्भ,467,0.00009313,0
2039,2549,!,467,0.00009313,0
2040,2370,▁उनीहरूको,466,0.00009293,0
2041,2289,▁लगाएको,465,0.00009273,0
2042,2378,पर्ने,465,0.00009273,0
2043,2417,▁नेतृत्वमा,465,0.00009273,0
2044,2106,▁मंसिर,465,0.00009273,0
2045,2286,ज्ञ,464,0.00009253,0
2046,2078,▁स्प,464,0.00009253,0
2047,2680,▁देखे,464,0.00009253,0
2048,2111,▁भण्डारी,463,0.00009233,0
2049,2340,▁अर्थमन्त्री,463,0.00009233,0
2050,2166,▁बाढी,463,0.00009233,0
2051,2485,▁पहुँच,462,0.00009213,0
2052,1683,्री,461,0.00009193,0
2053,1966,▁परियोजना,461,0.00009193,0
2054,2258,▁हप्ता,461,0.00009193,0
2055,2113,▁गएका,461,0.00009193,0
2056,1989,▁विद्युत्,460,0.00009173,0
2057,2317,▁स्थित,460,0.00009173,0
2058,2483,▁वर्तमान,460,0.00009173,0
2059,2239,▁त्यति,460,0.00009173,0
2060,2433,▁उदाहरण,460,0.00009173,0
2061,2563,S,459,0.00009153,0
2062,2449,▁अपेक्षा,459,0.00009153,0
2063,2120,▁सचिवालय,459,0.00009153,0
2064,2342,÷,459,0.00009153,0
2065,2228,ट्टा,458,0.00009133,0
2066,1919,▁हर,458,0.00009133,0
2067,2785,▁जम,458,0.00009133,0
2068,2202,▁चयन,458,0.00009133,0
2069,2468,▁स्थल,458,0.00009133,0
2070,2126,▁गर्यो,458,0.00009133,0
2071,2666,क्रान्ति,458,0.00009133,0
2072,2600,▁बुझ्न,457,0.00009114,0
2073,2295,▁महानगर,457,0.00009114,0
2074,2219,▁हिँड,457,0.00009114,0
2075,2367,▁कसैले,457,0.00009114,0
2076,2110,▁सम्पर्क,457,0.00009114,0
2077,2184,:,455,0.00009074,0
2078,2329,ग्राम,455,0.00009074,0
2079,2353,▁भविष्य,455,0.00009074,0
2080,2416,▁उपस्थिति,455,0.00009074,0
2081,2359,▁संकट,455,0.00009074,0
2082,2253,▁भूमि,454,0.00009054,0
2083,2472,हामी,454,0.00009054,0
2084,2187,▁काँग्रेस,454,0.00009054,0
2085,2288,▁सकारात्मक,454,0.00009054,0
2086,2083,▁लगाउने,453,0.00009034,0
2087,2215,▁४५,453,0.00009034,0
2088,1994,▁खाना,453,0.00009034,0
2089,2171,▁चन्द्र,452,0.00009014,0
2090,2352,▁हामीलाई,452,0.00009014,0
2091,2465,▁सपना,452,0.00009014,0
2092,2275,▁दायर,451,0.00008994,0
2093,2574,ब्र,451,0.00008994,0
2094,2558,▁बदल,451,0.00008994,0
2095,2070,▁अनुदान,450,0.00008974,0
2096,2398,▁तेल,450,0.00008974,0
2097,2397,▁प्रहार,450,0.00008974,0
2098,2522,▁सक्छन्,450,0.00008974,0
2099,2551,▁फाइदा,450,0.00008974,0
2100,2599,्याउने,449,0.00008954,0
2101,2255,▁विज्ञप्ति,448,0.00008934,0
2102,2693,▁मानिसहरू,448,0.00008934,0
2103,2488,▁आउँछ,448,0.00008934,0
2104,2618,▁धार्मिक,448,0.00008934,0
2105,2314,▁विश्वकप,448,0.00008934,0
2106,2390,▁उनीहरूले,448,0.00008934,0
2107,1976,▁कक्षा,448,0.00008934,0
2108,2188,▁वैदेशिक,447,0.00008914,0
2109,2441,▁पुरानो,447,0.00008914,0
2110,2322,▁दुःख,447,0.00008914,0
2111,2334,▁ज्ञान,446,0.00008894,0
2112,2313,▁उनीहरुको,446,0.00008894,0
2113,2043,▁आयोजित,446,0.00008894,0
2114,2576,ठी,446,0.00008894,0
2115,2305,आइ,445,0.00008874,0
2116,2157,▁पठाए,445,0.00008874,0
2117,3042,्दी,445,0.00008874,0
2118,2532,▁विजय,445,0.00008874,0
2119,2501,▁घुम,445,0.00008874,0
2120,2407,▁शर्माले,445,0.00008874,0
2121,2281,▁उसले,445,0.00008874,0
2122,2716,v,444,0.00008854,0
2123,2128,▁नियन्त्रणमा,444,0.00008854,0
2124,2399,▁लिए,444,0.00008854,0
2125,2158,मार्ग,444,0.00008854,0
2126,2566,देवी,444,0.00008854,0
2127,2047,▁अवधि,444,0.00008854,0
2128,2206,▁लागी,444,0.00008854,0
2129,2320,▁पारेको,443,0.00008834,0
2130,2527,स्तर,443,0.00008834,0
2131,2278,निया,443,0.00008834,0
2132,2026,▁७०,442,0.00008814,0
2133,2298,▁हल,441,0.00008794,0
2134,2419,▁गएर,441,0.00008794,0
2135,2364,▁आवेदन,441,0.00008794,0
2136,2224,▁रिपोर्ट,441,0.00008794,0
2137,2408,▁कोही,441,0.00008794,0
2138,2547,▁लाग्न,441,0.00008794,0
2139,2480,▁झु,441,0.00008794,0
2140,2467,▁पाइन्छ,440,0.00008775,0
2141,2497,ग्र,440,0.00008775,0
2142,2406,▁भन्सार,439,0.00008755,0
2143,2039,▁पदार्थ,439,0.00008755,0
2144,2165,▁भएपनि,439,0.00008755,0
2145,2405,▁एउटै,439,0.00008755,0
2146,2304,▁बैंकका,438,0.00008735,0
2147,2569,सिंह,438,0.00008735,0
2148,2658,मण्डल,437,0.00008715,0
2149,2476,▁स्थापित,437,0.00008715,0
2150,2572,बाबु,437,0.00008715,0
2151,2282,▁दिउँसो,436,0.00008695,0
2152,2452,▁भनि,436,0.00008695,0
2153,2226,▁ढकाल,436,0.00008695,0
2154,2279,▁निवास,436,0.00008695,0
2155,2447,▁मान्यता,435,0.00008675,0
2156,2247,▁तालिम,435,0.00008675,0
2157,2873,शास्त्र,435,0.00008675,0
2158,2402,▁गर्नुभयो,435,0.00008675,0
2159,2296,▁सालमा,435,0.00008675,0
2160,2503,4,434,0.00008655,0
2161,2437,▁अन्,434,0.00008655,0
2162,2546,्दछ,434,0.00008655,0
2163,2307,r,434,0.00008655,0
2164,2616,बेला,434,0.00008655,0
2165,2369,▁ट्रे,434,0.00008655,0
2166,2280,▁लाइन,433,0.00008635,0
2167,2466,▁महत्व,433,0.00008635,0
2168,2535,▁डर,432,0.00008615,0
2169,2382,▁आशा,431,0.00008595,0
2170,2396,▁न्यु,430,0.00008575,0
2171,2318,▁गुम,430,0.00008575,0
2172,2263,▁३३,429,0.00008555,0
2173,2552,▁खो,429,0.00008555,0
2174,2360,▁जनाएका,429,0.00008555,0
2175,2650,▁उपस्थित,429,0.00008555,0
2176,2333,▁घटेको,429,0.00008555,0
2177,2117,▁नगद,429,0.00008555,0
2178,2479,▁कालो,429,0.00008555,0
2179,2470,स्थान,428,0.00008535,0
2180,2454,▁निर्यात,428,0.00008535,0
2181,2283,▁एकीकृत,428,0.00008535,0
2182,2420,▁क्रम,428,0.00008535,0
2183,2604,▁सशस्त्र,428,0.00008535,0
2184,2489,▁अधिवेशन,427,0.00008515,0
2185,2385,▁शाही,427,0.00008515,0
2186,3113,त्स,426,0.00008495,0
2187,2319,▁रोजगार,426,0.00008495,0
2188,2451,▁खोजी,426,0.00008495,0
2189,2874,यू,426,0.00008495,0
2190,2703,▁काठ,425,0.00008475,0
2191,2444,▁संचालन,425,0.00008475,0
2192,2634,▁कमी,425,0.00008475,0
2193,2588,▁त्यसै,424,0.00008455,0
2194,2500,▁भ्या,424,0.00008455,0
2195,2642,कृष्ण,424,0.00008455,0
2196,2084,▁८०,424,0.00008455,0
2197,2711,▁मल्ल,424,0.00008455,0
2198,2539,▁युद्ध,424,0.00008455,0
2199,2237,धार,423,0.00008435,0
2200,2439,▁समेट,423,0.00008435,0
2201,1990,यर,422,0.00008416,0
2202,2277,▁पार्न,422,0.00008416,0
2203,2193,▁खाता,422,0.00008416,0
2204,2436,▁स्वीकार,422,0.00008416,0
2205,2477,▁नगर्ने,421,0.00008396,0
2206,2373,▁शेरबहादुर,421,0.00008396,0
2207,2631,▁सही,421,0.00008396,0
2208,2413,▁फ्र,420,0.00008376,0
2209,2383,औं,420,0.00008376,0
2210,2560,▁सत्य,420,0.00008376,0
2211,2345,▁थालेका,420,0.00008376,0
2212,2709,▁डी,420,0.00008376,0
2213,1958,▁राहत,420,0.00008376,0
2214,2230,▁वार्ता,420,0.00008376,0
2215,2200,▁सभामुख,419,0.00008356,0
2216,2233,▁आँखा,419,0.00008356,0
2217,2450,▁दिएर,419,0.00008356,0
2218,2180,▁पाकिस्तान,418,0.00008336,0
2219,3134,▁मधेश,418,0.00008336,0
2220,2401,▁देखिए,417,0.00008316,0
2221,3559,▁गर्भ,417,0.00008316,0
2222,2174,▁बेलायत,417,0.00008316,0
2223,2611,▁पठ,416,0.00008296,0
2224,2418,▁पुगे,416,0.00008296,0
2225,2231,▁बेच,416,0.00008296,0
2226,2431,स्ट्र,415,0.00008276,0
2227,2460,जस्तो,415,0.00008276,0
2228,2225,▁चालक,415,0.00008276,0
2229,2412,▁चालु,415,0.00008276,0
2230,2955,▁दलित,415,0.00008276,0
2231,2268,रुपमा,414,0.00008256,0
2232,2195,▁विजयी,414,0.00008256,0
2233,2643,▁स्कुल,414,0.00008256,0
2234,2555,िङ्ग,414,0.00008256,0
2235,2254,▁घिमिरे,414,0.00008256,0
2236,2651,▁जोशी,413,0.00008236,0
2237,2603,▁नेताहरू,413,0.00008236,0
2238,2185,▁नाफा,413,0.00008236,0
2239,2469,▁खोल,412,0.00008216,0
2240,3057,मुक्त,412,0.00008216,0
2241,2347,▁गलत,412,0.00008216,0
2242,2727,▁जान्छ,411,0.00008196,0
2243,2671,▁संवैधानिक,411,0.00008196,0
2244,2375,▁लुम्बिनी,411,0.00008196,0
2245,2729,A,410,0.00008176,0
2246,2530,▁हार,410,0.00008176,0
2247,2773,▁कप्तान,410,0.00008176,0
2248,2725,▁केन्द्रित,410,0.00008176,0
2249,2311,▁सूर्य,409,0.00008156,0
2250,2356,ब्ल,408,0.00008136,0
2251,2312,▁उपकरण,408,0.00008136,0
2252,2778,▁पर्न,408,0.00008136,0
2253,2548,▁शैक्षिक,408,0.00008136,0
2254,2209,▁अनलाइन,408,0.00008136,0
2255,2579,▁बनाइ,407,0.00008116,0
2256,2377,घाट,407,0.00008116,0
2257,2896,▁हाम्रा,407,0.00008116,0
2258,2881,▁पृथ्वी,407,0.00008116,0
2259,2335,▁तरकारी,406,0.00008096,0
2260,2455,▁बाध्य,406,0.00008096,0
2261,2499,▁गर्,406,0.00008096,0
2262,2443,▁अल्,406,0.00008096,0
2263,2380,▁७५,406,0.00008096,0
2264,2520,ाउँछन्,406,0.00008096,0
2265,2243,▁माधव,406,0.00008096,0
2266,2486,▁दर्शक,406,0.00008096,0
2267,2434,▁अदालतले,405,0.00008077,0
2268,2493,स्य,405,0.00008077,0
2269,2668,▁दोहोर,405,0.00008077,0
2270,2354,▁खोला,405,0.00008077,0
2271,2613,▁भाइ,405,0.00008077,0
2272,2179,▁झापा,405,0.00008077,0
2273,2526,▁अभ्यास,404,0.00008057,0
2274,2718,▁खाने,404,0.00008057,0
2275,2721,▁सुख,404,0.00008057,0
2276,2415,साथ,403,0.00008037,0
2277,2533,▁सामुदायिक,403,0.00008037,0
2278,2951,▁टेक,403,0.00008037,0
2279,2363,▁संगीत,402,0.00008017,0
2280,2395,▁मन्त्रिपरिषद्,402,0.00008017,0
2281,2191,▁फेला,402,0.00008017,0
2282,2614,▁सङ्क्रमण,402,0.00008017,0
2283,2752,▁चुनावी,402,0.00008017,0
2284,2664,▁पेस,401,0.00007997,0
2285,2517,▁प्रतिबद्धता,401,0.00007997,0
2286,2414,▁बढाउने,400,0.00007977,0
2287,2906,▁हवाई,400,0.00007977,0
2288,2662,▁दशक,400,0.00007977,0
2289,2770,▁बहुमत,399,0.00007957,0
2290,2696,▁मुख,399,0.00007957,0
2291,2538,▁यद्यपि,399,0.00007957,0
2292,2461,▁मुक्त,399,0.00007957,0
2293,2704,▁गरियो,399,0.00007957,0
2294,2521,▁उद्धार,399,0.00007957,0
2295,2266,▁गण्डकी,399,0.00007957,0
2296,2565,▁गौर,398,0.00007937,0
2297,2641,सकेपछि,398,0.00007937,0
2298,2495,▁बाहेक,398,0.00007937,0
2299,2734,▁चाहे,398,0.00007937,0
2300,2544,▁खुसी,398,0.00007937,0
2301,2995,▁उठाउन,398,0.00007937,0
2302,2208,▁किलोमिटर,397,0.00007917,0
2303,2993,▁लोकतन्त्र,397,0.00007917,0
2304,2316,▁विज्ञ,397,0.00007917,0
2305,2409,▁उम्मेदवारी,397,0.00007917,0
2306,2427,▁प्रवाह,397,0.00007917,0
2307,2516,▁गराए,396,0.00007897,0
2308,2724,▁प्राकृतिक,396,0.00007897,0
2309,2272,▁गराएको,396,0.00007897,0
2310,2761,नारायण,396,0.00007897,0
2311,2423,▁महासचिव,396,0.00007897,0
2312,2291,▁लागेका,395,0.00007877,0
2313,2741,▁खेल्ने,394,0.00007857,0
2314,2610,▁चढ,393,0.00007837,0
2315,2285,▁ललितपुर,393,0.00007837,0
2316,2596,▁हासिल,393,0.00007837,0
2317,2726,▁आधारित,393,0.00007837,0
2318,2647,▁तिर्न,393,0.00007837,0
2319,2988,es,392,0.00007817,0
2320,2349,▁खानेपानी,392,0.00007817,0
2321,2343,▁सफा,392,0.00007817,0
2322,2541,▁व्यक्तिगत,392,0.00007817,0
2323,2863,▁हिंसा,392,0.00007817,0
2324,2754,भो,391,0.00007797,0
2325,2463,▁आपूर्ति,391,0.00007797,0
2326,2392,▁निर्धारण,391,0.00007797,0
2327,2478,▁गरिसकेको,391,0.00007797,0
2328,2609,▁सक्नुहुन्छ,391,0.00007797,0
2329,2510,▁सफलता,390,0.00007777,0
2330,2633,▁सन्देश,390,0.00007777,0
2331,3282,▁क्वा,390,0.00007777,0
2332,2524,▁आयो,389,0.00007757,0
2333,2728,an,389,0.00007757,0
2334,2075,इट,389,0.00007757,0
2335,2422,▁तोक,389,0.00007757,0
2336,3064,▁भनिन्छ,389,0.00007757,0
2337,2201,एन,388,0.00007738,0
2338,3354,वृत्त,388,0.00007738,0
2339,2357,▁प्रेस,388,0.00007738,0
2340,2421,▁चिन्ता,388,0.00007738,0
2341,2687,▁विष्णु,388,0.00007738,0
2342,2886,▁परिस्थिति,388,0.00007738,0
2343,2556,▁घरेलु,388,0.00007738,0
2344,2459,चु,388,0.00007738,0
2345,2235,घा,387,0.00007718,0
2346,2400,▁बराबरको,387,0.00007718,0
2347,2879,▁प्ले,387,0.00007718,0
2348,2456,▁पशु,387,0.00007718,0
2349,2783,▁पुनर्,387,0.00007718,0
2350,2387,9,386,0.00007698,0
2351,2531,▁जनसंख्या,386,0.00007698,0
2352,2901,▁राजमार्ग,386,0.00007698,0
2353,2663,▁तीव्र,386,0.00007698,0
2354,2404,▁उद,386,0.00007698,0
2355,2645,▁समृद्धि,386,0.00007698,0
2356,2284,▁जनालाई,386,0.00007698,0
2357,2781,सेवा,385,0.00007678,0
2358,2625,▁हेर्दा,385,0.00007678,0
2359,2679,ज्ज,385,0.00007678,0
2360,2464,▁कोठा,384,0.00007658,0
2361,2068,थि,383,0.00007638,0
2362,2426,पानी,383,0.00007638,0
2363,2620,▁गुण,383,0.00007638,0
2364,2523,िंग,383,0.00007638,0
2365,2388,▁लागत,383,0.00007638,0
2366,2655,▁बिना,383,0.00007638,0
2367,2597,▁देखिएका,383,0.00007638,0
2368,2325,▁मिनेट,383,0.00007638,0
2369,2903,6,382,0.00007618,0
2370,2528,▁जनाइएको,382,0.00007618,0
2371,2428,ण्ट,381,0.00007598,0
2372,2571,▁हिसाब,381,0.00007598,0
2373,3150,▁कम्युनिस्ट,380,0.00007578,0
2374,3048,P,379,0.00007558,0
2375,2792,▁आधा,379,0.00007558,0
2376,2301,▁प्रतिष्ठान,379,0.00007558,0
2377,2975,फ्ट,379,0.00007558,0
2378,2701,▁सुदूरपश्चिम,379,0.00007558,0
2379,2615,▁साधारण,379,0.00007558,0
2380,2689,▁सुरुवात,379,0.00007558,0
2381,2511,▁माया,379,0.00007558,0
2382,2557,▁जाँदा,379,0.00007558,0
2383,3007,▁शासन,378,0.00007538,0
2384,2697,क्षित,378,0.00007538,0
2385,3124,▁सांस्कृतिक,378,0.00007538,0
2386,2607,▁मार्ग,378,0.00007538,0
2387,2513,▁चासो,378,0.00007538,0
2388,2232,▁यसैगरी,378,0.00007538,0
2389,2481,▁९०,378,0.00007538,0
2390,2706,▁अनिवार्य,378,0.00007538,0
2391,1936,▁तिमी,378,0.00007538,0
2392,2391,▁बस्नेत,378,0.00007538,0
2393,2537,केट,377,0.00007518,0
2394,2508,▁प्रतिक्रिया,376,0.00007498,0
2395,2297,▁तिर,376,0.00007498,0
2396,2568,▁जरुरी,376,0.00007498,0
2397,2594,▁फोटो,375,0.00007478,0
2398,2713,▁तर्क,374,0.00007458,0
2399,2492,▁मिडिया,374,0.00007458,0
2400,2589,▁गुणस्तर,374,0.00007458,0
2401,2714,▁पार्क,373,0.00007438,0
2402,2649,▁पर्याप्त,373,0.00007438,0
2403,2826,▁तथ्य,373,0.00007438,0
2404,2595,▁नतिजा,373,0.00007438,0
2405,2324,▁स्वदेश,373,0.00007438,0
2406,2365,▁कट,372,0.00007418,0
2407,2646,▁मेला,372,0.00007418,0
2408,2540,▁अख्तियार,371,0.00007399,0
2409,2507,▁३६,370,0.00007379,0
2410,2484,जस्ता,370,0.00007379,0
2411,2306,▁मतदाता,370,0.00007379,0
2412,2494,▁भन्नुभयो,370,0.00007379,0
2413,2562,▁५५,369,0.00007359,0
2414,2386,▁नहुँदा,369,0.00007359,0
2415,2828,▁हित,369,0.00007359,0
2416,2581,▁आफैं,369,0.00007359,0
2417,2708,▁भोग,369,0.00007359,0
2418,2424,▁भर्ना,369,0.00007359,0
2419,2636,▁जाँच,368,0.00007339,0
2420,2622,▁कम्युनिष्ट,368,0.00007339,0
2421,2525,▁उपयुक्त,368,0.00007339,0
2422,2344,▁ऊर्जा,368,0.00007339,0
2423,2959,खेल,368,0.00007339,0
2424,2865,8,367,0.00007319,0
2425,2656,▁समग्र,367,0.00007319,0
2426,2675,▁बहस,367,0.00007319,0
2427,2567,▁बनाए,366,0.00007299,0
2428,2782,▁निरन्तरता,366,0.00007299,0
2429,2543,▁आयोजक,366,0.00007299,0
2430,2482,▁न्यायाधीश,366,0.00007299,0
2431,2475,▁दबाब,365,0.00007279,0
2432,2823,▁भावना,365,0.00007279,0
2433,2498,▁राजीनामा,365,0.00007279,0
2434,2506,▁हस्तान्तरण,365,0.00007279,0
2435,2315,▁शव,364,0.00007259,0
2436,2504,▁महसुस,364,0.00007259,0
2437,2381,▁भनाई,364,0.00007259,0
2438,2550,▁पर्व,364,0.00007259,0
2439,2824,न्डर,363,0.00007239,0
2440,3049,▁उड,362,0.00007219,0
2441,2841,▁ज्या,362,0.00007219,0
2442,2808,▁आवाज,362,0.00007219,0
2443,2448,पोर्ट,362,0.00007219,0
2444,2673,▁परिषद्,362,0.00007219,0
2445,2584,▁कहाँ,362,0.00007219,0
2446,2438,▁पाल,362,0.00007219,0
2447,2900,▁संकेत,362,0.00007219,0
2448,2695,▁आधुनिक,362,0.00007219,0
2449,2736,▁तपाइँ,362,0.00007219,0
2450,2213,फि,361,0.00007199,0
2451,2590,▁छाड,361,0.00007199,0
2452,2902,दाता,361,0.00007199,0
2453,2733,क्ता,361,0.00007199,0
2454,2561,▁टिकट,361,0.00007199,0
2455,2983,▁जय,360,0.00007179,0
2456,2769,▁मैदानमा,360,0.00007179,0
2457,2348,▁उजुरी,360,0.00007179,0
2458,2619,▁वर्षदेखि,360,0.00007179,0
2459,2617,▁रक्षा,359,0.00007159,0
2460,2612,▁भट्ट,359,0.00007159,0
2461,2580,▁फर्किए,358,0.00007139,0
2462,2737,न्थ,358,0.00007139,0
2463,3114,▁यि,357,0.00007119,0
2464,2685,▁दुबै,357,0.00007119,0
2465,2598,स्थापन,357,0.00007119,0
2466,2862,▁२०७५,357,0.00007119,0
2467,2683,▁प्रशिक्षक,357,0.00007119,0
2468,2766,▁गतेदेखि,357,0.00007119,0
2469,2692,▁कार्ड,357,0.00007119,0
2470,3187,▁कतै,357,0.00007119,0
2471,2798,▁मद्दत,357,0.00007119,0
2472,2705,▁नभएका,356,0.00007099,0
2473,2678,▁आइपुग,356,0.00007099,0
2474,2430,▁कार्यरत,356,0.00007099,0
2475,2912,टेल,356,0.00007099,0
2476,2261,▁विभागले,356,0.00007099,0
2477,2657,िसकेको,356,0.00007099,0
2478,2554,स्थल,355,0.00007079,0
2479,2731,▁बसेका,355,0.00007079,0
2480,3191,▁युरोप,355,0.00007079,0
2481,2930,जसो,355,0.00007079,0
2482,2702,▁पार्ने,355,0.00007079,0
2483,2570,▁ड्र,354,0.00007059,0
2484,3075,▁अत्यन्त,354,0.00007059,0
2485,2854,▁धारा,354,0.00007059,0
2486,2720,▁निकट,353,0.00007040,0
2487,2963,▁नियुक्ति,353,0.00007040,0
2488,2746,▁कठिन,353,0.00007040,0
2489,2637,▁बनाएका,353,0.00007040,0
2490,2800,ाइरहेका,353,0.00007040,0
2491,2672,on,352,0.00007020,0
2492,2290,▁भक्तपुर,352,0.00007020,0
2493,2843,▁महोत्सव,352,0.00007020,0
2494,2735,▁ल्या,352,0.00007020,0
2495,2471,▁डाक्टर,352,0.00007020,0
2496,2659,▁सिम,352,0.00007020,0
2497,3008,सीसी,351,0.00007000,0
2498,2872,▁किनभने,351,0.00007000,0
2499,2842,▁उचित,350,0.00006980,0
2500,2756,विद्,350,0.00006980,0
2501,2573,▁–,350,0.00006980,0
2502,3546,▁शुभ,350,0.00006980,0
2503,2760,▁उपाय,350,0.00006980,0
2504,2676,▁पालिका,350,0.00006980,0
2505,2536,▁गुमाए,349,0.00006960,0
2506,2722,▁६५,348,0.00006940,0
2507,3103,प्स,348,0.00006940,0
2508,2601,▁राखेका,348,0.00006940,0
2509,2462,▁च्या,348,0.00006940,0
2510,2710,▁बमोजिम,347,0.00006920,0
2511,2987,ar,347,0.00006920,0
2512,2496,▁पुष्पकमल,347,0.00006920,0
2513,2635,▁छाप,347,0.00006920,0
2514,3345,▁जनकपुर,347,0.00006920,0
2515,2582,▁बस्ती,347,0.00006920,0
2516,2830,▁केवल,347,0.00006920,0
2517,3111,▁प्रायः,347,0.00006920,0
2518,2745,▁सङ्ख्या,347,0.00006920,0
2519,3079,▁भोलि,346,0.00006900,0
2520,2608,▁मिस,345,0.00006880,0
2521,3552,भूत,345,0.00006880,0
2522,2583,पालिका,345,0.00006880,0
2523,2699,▁चाहन्छ,345,0.00006880,0
2524,3033,▁रुस,345,0.00006880,0
2525,3029,▁नगर्न,345,0.00006880,0
2526,2681,▁कदम,345,0.00006880,0
2527,2899,भार,344,0.00006860,0
